세그먼트ID,도로명,도로유형,중심위도,중심경도,난이도점수,난이도등급,사고율점수,도로형태점수,도로규모점수,교차로점수,교통량점수,설명
SEG_006947,이름없음,service,37.47255456666667,127.0916867666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006948,이름없음,service,37.472420075,127.0911838,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006949,이름없음,service,37.47076215,127.0889615,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006950,이름없음,service,37.4705535,127.08938575,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006951,이름없음,service,37.47054935,127.08777195,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006952,이름없음,service,37.4715884,127.08861578,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006953,이름없음,service,37.47206836666667,127.0889298,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006954,이름없음,service,37.47152245,127.0884901,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006955,이름없음,service,37.4718346,127.0887094,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006956,이름없음,service,37.47176902,127.08812042,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006957,이름없음,service,37.47169835,127.0882894,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006958,이름없음,service,37.47137306666666,127.0875834333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006959,이름없음,service,37.47091342,127.08751224,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006960,이름없음,service,37.471038,127.0876649,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006961,이름없음,service,37.472363175,127.08942795,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006962,이름없음,service,37.47250645,127.08993265,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006963,이름없음,service,37.47238815,127.088996,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006964,이름없음,service,37.47115626666667,127.0875608333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006965,이름없음,service,37.47195025000001,127.08888905,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006966,이름없음,service,37.4703007,127.08803285,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006967,이름없음,service,37.47032196666667,127.0887049333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006968,이름없음,service,37.47029545,127.08884285,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006969,이름없음,service,37.47000575,127.088695,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006970,이름없음,service,37.47138823333334,127.0885387333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006971,이름없음,service,37.47106232727273,127.0887101,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006972,이름없음,service,37.47117830000001,127.08921496,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006973,이름없음,service,37.47112673333334,127.0890338,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006974,이름없음,service,37.47216745,127.09455495,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006975,이름없음,service,37.47240964285714,127.0950822428572,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_006976,이름없음,service,37.47235305,127.09445725,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006977,이름없음,service,37.4726459,127.0949342666667,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006978,이름없음,service,37.47295698,127.09479624,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006979,이름없음,service,37.4727004,127.09456015,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_006980,이름없음,service,37.4730038,127.0949624,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006981,이름없음,service,37.4729316,127.095165,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006982,이름없음,service,37.47278372,127.09534562,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006983,이름없음,service,37.4730128,127.0952555,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006984,이름없음,service,37.47342223333333,127.0944071666667,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_006985,이름없음,service,37.47312915000001,127.0956209,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006986,이름없음,service,37.4733185,127.0950211,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006987,이름없음,service,37.47327995,127.0944246,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_006988,이름없음,service,37.4738232,127.0948593,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006989,이름없음,service,37.47393876,127.09500292,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_006990,이름없음,service,37.47434725,127.0945963,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006991,이름없음,service,37.474174275,127.0945525,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_006992,이름없음,service,37.47371163333333,127.0939887666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006993,이름없음,service,37.47360465,127.094033775,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006994,이름없음,service,37.47352416666666,127.0937915333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006995,이름없음,service,37.47391806666667,127.0935052666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006996,이름없음,service,37.4739456,127.09351245,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006997,이름없음,service,37.47377435,127.093471175,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006998,이름없음,service,37.47381606666666,127.0932600666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_006999,이름없음,service,37.47450225,127.094149,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007000,이름없음,service,37.4747282,127.094243,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007001,이름없음,service,37.4749471,127.09440945,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007002,이름없음,service,37.47417136666667,127.0928449666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007003,이름없음,service,37.47404665,127.092878725,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007004,이름없음,service,37.47413605,127.0930469,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007005,이름없음,service,37.47430180000001,127.0924384,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007006,이름없음,service,37.47444593333334,127.0925814333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007007,이름없음,service,37.47433115,127.09259475,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007008,이름없음,service,37.47471362857142,127.0925972857143,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007009,이름없음,service,37.47483373333333,127.0928558333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007010,이름없음,service,37.4749948,127.0930493333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007011,이름없음,service,37.4758953,127.09284935,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007012,이름없음,service,37.47506418571429,127.0938863714286,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007013,이름없음,service,37.47501745,127.09383115,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007014,이름없음,service,37.47473506666667,127.0936743333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007015,이름없음,service,37.47505705,127.0930842,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007016,이름없음,service,37.47522835,127.0933397,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007017,이름없음,service,37.47295583333334,127.0955617666667,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_007018,이름없음,service,37.47060045,127.08765125,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007019,이름없음,primary_link,37.51161678571429,127.0923639714286,32.5,보통,0.0,55,35,0,65,"간선도로 연결로, 교통량 많음"
SEG_007020,이름없음,secondary_link,37.50742608571428,127.0903691142857,39.0,보통,0.0,50,45,65,50,"secondary_link, 복잡한 교차로"
SEG_007021,이름없음,secondary_link,37.50687877,127.07934155,29.2,쉬움,0.0,50,45,0,50,secondary_link
SEG_007022,이름없음,primary_link,37.49679381666667,127.0701336833333,32.5,보통,0.0,55,35,0,65,"간선도로 연결로, 교통량 많음"
SEG_007023,이름없음,primary_link,37.49659505714286,127.0695035428571,32.5,보통,0.0,55,35,0,65,"간선도로 연결로, 교통량 많음"
SEG_007024,이름없음,primary_link,37.4963672,127.0703277285714,32.5,보통,0.0,55,35,0,65,"간선도로 연결로, 교통량 많음"
SEG_007025,이름없음,tertiary_link,37.49161917777778,127.0729485,38.5,보통,0.0,55,55,70,35,"tertiary_link, 복잡한 교차로"
SEG_007026,이름없음,tertiary_link,37.48898673333333,127.0819441833333,35.5,보통,0.0,55,55,50,35,"tertiary_link, 복잡한 교차로"
SEG_007027,이름없음,primary_link,37.48889465,127.0815559833333,40.0,보통,0.0,55,35,50,65,"간선도로 연결로, 복잡한 교차로, 교통량 많음"
SEG_007028,삼학사로6길,residential,37.49985105,127.100110225,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007029,삼학사로10길,residential,37.5003988,127.0976639333333,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007030,삼학사로8길,residential,37.50002716666666,127.0976548,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007031,이름없음,residential,37.53108115,127.0752051,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007032,이름없음,primary_link,37.5249598,127.05466458,35.5,보통,0.0,55,35,20,65,"간선도로 연결로, 교통량 많음"
SEG_007033,이름없음,service,37.47318136666667,127.0383579,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_007034,이름없음,service,37.47256041666667,127.0382214333333,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_007035,이름없음,service,37.4726456,127.03820925,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_007036,이름없음,service,37.4932755,127.04918535,41.0,보통,39.8,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007037,이름없음,service,37.49301514545454,127.0491581636364,41.0,보통,39.8,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007038,이름없음,service,37.4931229,127.0493271,41.0,보통,39.8,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007039,이름없음,service,37.5205132,127.0356643,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007040,양재천우안로,tertiary,37.46861591428571,127.0300583142857,27.5,쉬움,0.0,50,50,0,40,집산도로
SEG_007041,양재천우안로,tertiary,37.4711109875,127.0323148,32.0,보통,0.0,50,50,30,40,집산도로
SEG_007042,양재천우안로,tertiary,37.472831,127.0347574,27.5,쉬움,0.0,50,50,0,40,집산도로
SEG_007043,양재천우안로,tertiary,37.47366895,127.0382432,42.5,보통,0.0,50,50,100,40,"집산도로, 복잡한 교차로"
SEG_007044,논현로5길,residential,37.47103135,127.0473963,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007045,이름없음,residential,37.47466585,127.0552839,39.6,보통,39.6,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007046,분당수서로,trunk,37.4986313,127.0838821333334,33.0,보통,0.0,50,20,0,80,"도시고속도로, 넓은 도로, 교통량 많음"
SEG_007047,분당수서로,trunk,37.49873706666667,127.0839278666667,33.0,보통,0.0,50,20,0,80,"도시고속도로, 넓은 도로, 교통량 많음"
SEG_007048,도곡로,secondary,37.5034643,127.0748749666667,28.8,쉬움,0.0,45,40,0,55,보조간선도로
SEG_007049,도곡로,secondary,37.503452475,127.0750951,28.8,쉬움,0.0,45,40,0,55,보조간선도로
SEG_007050,올림픽로4길,residential,37.5040692,127.0753473666667,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007051,도곡로61길,residential,37.50398463333334,127.0752022666667,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007052,도곡로61길,residential,37.5037714,127.0745936714286,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007053,이름없음,residential,37.50372004,127.0748848,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007054,이름없음,residential,37.5035564,127.0752308,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007055,이름없음,residential,37.5068666,127.07139185,33.5,보통,0.0,65,70,25,25,"주거지역 도로, 좁은 도로"
SEG_007056,이름없음,service,37.5003451,127.08855755,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007057,백제고분로32길,residential,37.49864995,127.09377045,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007058,이름없음,tertiary_link,37.4979385,127.096833475,28.0,쉬움,0.0,55,55,0,35,tertiary_link
SEG_007059,삼학사로3길,residential,37.49968485,127.0929152,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007060,백제고분로32길,residential,37.498804025,127.092871925,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007061,삼학사로3길,residential,37.5003586,127.09054115,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_007062,백제고분로22길,residential,37.50048895,127.08868895,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007063,백제고분로22길,residential,37.5032723,127.08857525,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_007064,백제고분로22길,residential,37.50206822,127.09000866,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_007065,백제고분로28길,residential,37.50174735,127.09115935,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_007066,이름없음,secondary_link,37.507699725,127.09118025,40.5,보통,0.0,50,45,75,50,"secondary_link, 복잡한 교차로"
SEG_007067,석촌호수로,tertiary,37.50673915,127.09602825,32.0,보통,0.0,50,50,30,40,집산도로
SEG_007068,이름없음,residential,37.50187875,127.09665425,44.8,보통,0.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_007069,이름없음,service,37.4958082,127.0563565,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007070,이름없음,service,37.49576428,127.0573515,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007071,이름없음,service,37.49533955555555,127.0566802666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007072,이름없음,residential,37.5385282625,127.0804191125,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로"
SEG_007073,이름없음,residential,37.53877783636364,127.0779777454545,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_007074,이름없음,residential,37.53874266666667,127.0774515833333,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_007075,이름없음,service,37.46981217142856,127.0385444857143,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_007076,이름없음,service,37.495725,127.0562141333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007077,이름없음,service,37.49556373333333,127.0556211333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007078,이름없음,service,37.4954369,127.055822125,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007079,이름없음,service,37.4906763,127.0964810333334,35.5,보통,0.0,70,80,30,20,"서비스 도로, 좁은 도로"
SEG_007080,이름없음,service,37.52431576666667,127.0219828666667,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_007081,이름없음,primary_link,37.54010912727273,127.0441963090909,34.0,보통,0.0,55,35,10,65,"간선도로 연결로, 교통량 많음"
SEG_007082,봉은사로,primary,37.51570336666666,127.0697724,33.0,보통,0.0,40,30,20,70,"주간선도로, 넓은 도로, 교통량 많음"
SEG_007083,이름없음,service,37.49869075,127.0566837,41.5,보통,0.0,70,80,70,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_007084,이름없음,service,37.50991558,127.0867326,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_007085,이름없음,service,37.5094494,127.08808065,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_007086,이름없음,service,37.50991566,127.08719884,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_007087,이름없음,service,37.51095155,127.0881047,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007088,이름없음,service,37.5108964,127.0897687571429,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007089,이름없음,service,37.51067310000001,127.0945669714286,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_007090,이름없음,service,37.51167755,127.0951607,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_007091,이름없음,service,37.5369118,127.0720298,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
